ID_Alojamiento,URL_Alojamiento,Desc_Alojamiento,ID_Host,Nombre_Host,Fecha_Ini_Host,Ubicacion_Host,Tiempo_Rpta_Host,Ratio_Rpta_Host,Superhost,Barrio_Alojamiento,Barrio_Latitude,Barrio_Logitude,Tipo_Propiedad,Capacidad_Alojamiento,Cant_Baños,Cant_Camas,Noches_Min,Noches_Max,Cant_Reseñas_Alojamiento,Fecha_Ini_Reseña,Fecha_Ult_Reseña,Score_Rating,Punto_Geo_Alojamiento,Precio_Noche,Moneda,Amenidades
682739444723793133,https://www.airbnb.com/rooms/682739444723793133,Condo in C1027AAN · ?4.82 · 2 bedrooms · 3 beds · 1 bath,472429786,Olga,7/30/2022,,within an hour,100%,f,Balvanera,-34.6015419,-58.3987607,Entire condo,5,1 bath,3.0,3,1125,28,8/9/2022,11/28/2023,4.82,"[-58.3987607, -34.6015419]",54.0,USD,"['Bathtub', 'Cleaning products', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Iron', 'Safe', 'Clothing storage: closet and dresser', 'TV', 'Air conditioning', 'Central heating', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Space w"
682768010059413747,https://www.airbnb.com/rooms/682768010059413747,Serviced apartment in Balvanera · ?4.83 · 1 bedroom · 2 beds · 1 bath,159148627,Silvia,11/17/2017,"Bragado, Argentina",within an hour,100%,f,Balvanera,-34.61246,-58.39688,Entire serviced apartment,4,1 bath,2.0,1,1125,18,9/18/2022,12/4/2023,4.83,"[-58.39688, -34.61246]",30.0,USD,"['Washer', 'TV', 'Air conditioning', 'Security cameras on property', 'Fire extinguisher', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals']"
682778002096805683,https://www.airbnb.com/rooms/682778002096805683,Condo in Palermo · ?4.95 · Studio · 1 bed · 1 bath,67324426,Mariana,4/15/2016,"Tigre, Argentina",within an hour,100%,t,Palermo,-34.57659,-58.4366,Entire condo,2,1 bath,1.0,1,1125,38,8/7/2022,12/23/2023,4.95,"[-58.4366, -34.57659]",34.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Hot water', 'Paid washer ? In building', 'Paid dryer ? In building', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cot"
683073264332075634,https://www.airbnb.com/rooms/683073264332075634,Condo in Palermo · ?4.98 · 1 bedroom · 3 beds · 1 bath,81636090,Julio,7/4/2016,"Buenos Aires, Argentina",within an hour,100%,t,Palermo,-34.58318,-58.42054,Entire condo,4,1 bath,3.0,4,1125,56,1/1/2023,12/23/2023,4.98,"[-58.42054, -34.58318]",44.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Dove body soap', 'Bidet', 'Hot water', 'Shower gel', 'Free washer ? In unit', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', "
683125965916729421,https://www.airbnb.com/rooms/683125965916729421,Rental unit in Villa Luro · ?5.0 · 3 bedrooms · 5 beds · 2 baths,472496431,Alvaro,7/31/2022,,within an hour,100%,t,Villa Luro,-34.6394962,-58.49698120000001,Entire rental unit,5,2 baths,5.0,7,365,8,9/2/2022,12/10/2023,5.0,"[-58.49698120000001, -34.6394962]",27.0,USD,"['City skyline view', 'Bathtub', 'Hair dryer', 'Cleaning products', 'Primera linea body soap', 'Bidet', 'Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows and blanke"
683181895902641685,https://www.airbnb.com/rooms/683181895902641685,Condo in AUD · ?4.90 · 1 bedroom · 1 bed · 1 bath,133597828,Joselina,6/5/2017,"Buenos Aires, Argentina",within an hour,100%,f,Recoleta,-34.5875931,-58.40019599999999,Entire condo,2,1 bath,1.0,2,30,10,2/2/2023,10/26/2023,4.9,"[-58.40019599999999, -34.5875931]",25.0,USD,"['Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows and blankets', 'Room-darkening shades', "
683220586055718696,https://www.airbnb.com/rooms/683220586055718696,Vacation home in Palermo · 1 bedroom · 1 bed · 1 shared bath,297336811,Martín,9/23/2019,"Buenos Aires, Argentina",within a few hours,90%,f,Palermo,-34.5864679,-58.43352050000001,Private room in vacation home,2,1 shared bath,1.0,1,365,2,11/6/2023,11/11/2023,5.0,"[-58.43352050000001, -34.5864679]",37.0,USD,"['City skyline view', 'Washer', 'TV', 'Air conditioning', 'Lock on bedroom door', 'Fire extinguisher', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Space where guests can cook their own meals', 'Private backyard â?? Not fully fenced', 'An open space on the"
683256728779284715,https://www.airbnb.com/rooms/683256728779284715,Serviced apartment in DQZ · ?4.94 · 1 bedroom · 1 bed · 1 bath,460926813,Jorge,5/25/2022,,within an hour,100%,f,Palermo,-34.5831,-58.40619,Entire serviced apartment,2,1 bath,1.0,4,1125,47,8/6/2022,12/9/2023,4.94,"[-58.40619, -34.5831]",44.0,USD,"['City skyline view', 'Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Outdoor shower', 'Hot water', 'Free washer ? In building', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed li"
683269056499147345,https://www.airbnb.com/rooms/683269056499147345,Condo in Parque Chacabuco · 1 bedroom · 2 beds · 1 bath,62807035,Maria Laura,3/13/2016,"Buenos Aires, Argentina",within a day,50%,f,Caballito,-34.62861,-58.4467,Entire condo,3,1 bath,2.0,1,365,0,,,,"[-58.4467, -34.62861]",20.0,USD,"['TV', 'Security cameras on property', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals']"
683308143029948495,https://www.airbnb.com/rooms/683308143029948495,Rental unit in Almagro · ?4.86 · 2 bedrooms · 3 beds · 1 bath,24897831,Dario,12/16/2014,"Mexico City, Mexico",within an hour,100%,t,Almagro,-34.59979,-58.42511,Entire rental unit,4,1 bath,3.0,3,365,51,8/23/2022,12/3/2023,4.86,"[-58.42511, -34.59979]",53.0,USD,"['Bathtub', 'Hair dryer', 'Bidet', 'Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Room-darkening shades', 'Iron', 'Clothing storage: closet', '50 HDTV', 'AC - split type ductless system', 'Rad"
683349552588333629,https://www.airbnb.com/rooms/683349552588333629,Vacation home in San Nicolás · Studio · 1 bed · 1 bath,260715130,Walter,5/8/2019,,within an hour,100%,f,San Nicolas,-34.606096182394154,-58.39197222143412,Entire vacation home,2,1 bath,1.0,2,15,0,,,,"[-58.391972221434116, -34.606096182394154]",49.0,USD,"['Bathtub', 'Hair dryer', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Bed linens', 'Room-darkening shades', 'Safe', 'Mosquito net', '32 HDTV with HBO Max, Netflix, standard cable', 'Window AC unit', 'Portable heater"
683378652452316291,https://www.airbnb.com/rooms/683378652452316291,Townhouse in Villa Urquiza · ?5.0 · 1 bedroom · 1 bed · 1 private bath,40952388,Nicolas,8/9/2015,"Buenos Aires, Argentina",within an hour,100%,f,Villa Urquiza,-34.57391383050689,-58.495592661201954,Private room in townhouse,2,1 private bath,1.0,1,365,42,8/13/2022,12/16/2023,5.0,"[-58.495592661201954, -34.57391383050689]",30.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Outdoor shower', 'Hot water', 'Shower gel', 'Free washer â?? In unit', 'Dryer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Extra "
683419948379971762,https://www.airbnb.com/rooms/683419948379971762,Hostel in Palermo · ?4.89 · 1 bedroom · 1 bed · 1 bath,335801616,Isabel Denis Puppi,2/13/2020,,within an hour,100%,f,Palermo,-34.59526,-58.42527,Private room in hostel,2,1 bath,1.0,3,60,9,8/7/2022,12/14/2023,4.89,"[-58.42527, -34.59526]",17.0,USD,"['Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'High chair', 'Air conditioning', 'Heating', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Space where guests can cook their own meals', 'Private entrance', 'Sepa"
683420277468831960,https://www.airbnb.com/rooms/683420277468831960,Home in Palermo · ?4.0 · 1 bedroom · 1 bed · 1 private bath,335801616,Isabel Denis Puppi,2/13/2020,,within an hour,100%,f,Villa Crespo,-34.59745,-58.42491,Private room in home,2,1 private bath,1.0,3,365,4,1/4/2023,12/2/2023,4.0,"[-58.42491, -34.59745]",19.0,USD,"['Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'High chair', 'Air conditioning', 'Heating', 'Lock on bedroom door', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Space where guests can cook their own meals', '"
683431514795413241,https://www.airbnb.com/rooms/683431514795413241,Condo in Núñez · 1 bedroom · 1 bed · 1 bath,8990833,Val,9/22/2013,"Buenos Aires, Argentina",within an hour,100%,f,Nuñez,-34.543262802195365,-58.47154833376408,Entire condo,1,1 bath,1.0,1,90,0,,,,"[-58.471548333764076, -34.543262802195365]",12.0,USD,"['Hair dryer', 'Air conditioning', 'Security cameras on property', 'Hay cÃ¡mara de seguridad en la puerta de entrada del edificio y en la zona de las cocheras para seguridad de los habitantes del inmueble.', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Spa"
683443481143110410,https://www.airbnb.com/rooms/683443481143110410,Condo in AUX · ?5.0 · Studio · 2 beds · 1 bath,448647320,Nicolás,3/8/2022,,within an hour,100%,f,Villa Devoto,-34.60563918676016,-58.50821346044541,Entire condo,3,1 bath,2.0,3,90,3,9/1/2022,11/14/2022,5.0,"[-58.50821346044541, -34.60563918676016]",22.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron'"
683478796026684135,https://www.airbnb.com/rooms/683478796026684135,Home in Villa Crespo · ?5.0 · 1 bedroom · 1 bed · 2 shared baths,4150117,Jaime,11/14/2012,"Buenos Aires, Argentina",within an hour,100%,f,Villa Crespo,-34.60145,-58.45121,Private room in home,1,2 shared baths,1.0,2,365,7,10/31/2022,11/15/2023,5.0,"[-58.45121, -34.60145]",36.0,USD,"['Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Outdoor shower', 'Hot water', 'Shower gel', 'Free washer ? In unit', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows and bla"
683541708011292647,https://www.airbnb.com/rooms/683541708011292647,Rental unit in Palermo · ?4.79 · Studio · 1 bed · 1 bath,250876700,Pablo,3/24/2019,"Buenos Aires, Argentina",within an hour,100%,f,Palermo,-34.58487,-58.44018,Entire rental unit,2,1 bath,1.0,2,8,58,8/7/2022,12/11/2023,4.79,"[-58.44018, -34.58487]",24.0,USD,"['City skyline view', 'Bathtub', 'Bidet', 'Hot water', 'Washer', 'Dryer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Clothing storage', 'TV', 'Air condition"
683544905938790449,https://www.airbnb.com/rooms/683544905938790449,Rental unit in San Nicolás · ?4.94 · 1 bedroom · 1 bed · 1 bath,49080118,Nacho & Carla,11/15/2015,"Buenos Aires, Argentina",within an hour,100%,t,San Nicolas,-34.60381174714868,-58.378400157672125,Entire rental unit,2,1 bath,1.0,1,15,122,8/5/2022,12/25/2023,4.94,"[-58.378400157672125, -34.603811747148676]",29.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Body soap', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Clothing storage', 'TV', 'Air conditioning', 'Heating', "
683561909155662687,https://www.airbnb.com/rooms/683561909155662687,casa particular in CPI · ?4.77 · 2 bedrooms · 4 beds · 1.5 baths,58791883,Sara,2/15/2016,"Buenos Aires, Argentina",within a few hours,100%,t,Belgrano,-34.56106,-58.45921,Casa particular,5,1.5 baths,4.0,3,1125,22,10/11/2022,11/23/2023,4.77,"[-58.45921, -34.56106]",66.0,USD,"['Park view', 'Bathtub', 'Cleaning products', 'Shampoo', 'Conditioner', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Clothing st"
683578689327439273,https://www.airbnb.com/rooms/683578689327439273,Vacation home in Recoleta · ?4.67 · 2 bedrooms · 2 beds · 1 bath,472634342,Cristian Alejandro,7/31/2022,"Buenos Aires, Argentina",within an hour,100%,f,Recoleta,-34.5979123,-58.4034066,Entire vacation home,4,1 bath,2.0,3,60,27,8/18/2022,12/13/2023,4.67,"[-58.4034066, -34.5979123]",60.0,USD,"['Courtyard view', 'Bathtub', 'Cleaning products', 'Dove body soap', 'Bidet', 'Outdoor shower', 'Hot water', 'Free washer â?? In unit', 'Free dryer â?? In unit', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Extra pillows and bl"
683851969020248512,https://www.airbnb.com/rooms/683851969020248512,Serviced apartment in Palermo · ?4.85 · 1 bedroom · 1 bed · 1 bath,431555376,Claudia Patricia,11/12/2021,,within an hour,100%,t,Palermo,-34.57762,-58.42684,Entire serviced apartment,4,1 bath,1.0,2,30,20,8/29/2022,11/22/2023,4.85,"[-58.42684, -34.57762]",37.0,USD,"['Bathtub', 'Hair dryer', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Hot water', 'Paid washer â?? In building', 'Paid dryer â?? In building', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Roo"
683864407708369474,https://www.airbnb.com/rooms/683864407708369474,Rental unit in Palermo · ?4.77 · 1 bedroom · 3 beds · 1 bath,560338,Carlos,5/5/2011,"Buenos Aires, Argentina",within an hour,100%,f,Palermo,-34.57765915698826,-58.43621127551463,Entire rental unit,4,1 bath,3.0,2,365,13,8/7/2022,10/23/2022,4.77,"[-58.43621127551463, -34.57765915698826]",49.0,USD,"['Bathtub', 'Hair dryer', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Hot water', 'Free washer â?? In unit', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows and blankets', 'Room-da"
683901189950743924,https://www.airbnb.com/rooms/683901189950743924,Condo in AAS · ?4.82 · 2 bedrooms · 2 beds · 1.5 baths,171670659,Luciana,2/4/2018,,within a few hours,100%,t,Recoleta,-34.59454,-58.39228,Entire condo,4,1.5 baths,2.0,5,1125,22,9/12/2022,12/18/2023,4.82,"[-58.39228, -34.59454]",54.0,USD,"['Body soap', 'Bidet', 'Hot water', 'Free washer ? In unit', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Room-darkening shades', 'Clothing storage: closet', '42 HDTV with DVD player, Disney+, sta"
683903545654697040,https://www.airbnb.com/rooms/683903545654697040,Vacation home in Retiro · ?4.83 · 1 bedroom · 2 beds · 1 bath,233303428,Flor,12/30/2018,,within an hour,100%,t,Retiro,-34.58725,-58.38268,Entire vacation home,2,1 bath,2.0,3,60,18,12/3/2022,11/5/2023,4.83,"[-58.38268, -34.58725]",23.0,USD,"['City skyline view', 'River view', 'Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Hot water', 'Paid washer â?? In building', 'Paid dryer â?? In building', 'Essentials', 'Towels, bed sheets, soap, and toile"
683941098356376786,https://www.airbnb.com/rooms/683941098356376786,Home in Barracas · ?4.80 · 1 bedroom · 16 beds · 5 shared baths,102597654,Matias,11/5/2016,"Buenos Aires, Argentina",within an hour,100%,t,Barracas,-34.64103,-58.37448,Private room in home,1,5 shared baths,16.0,1,1125,10,10/31/2022,9/30/2023,4.8,"[-58.37448, -34.64103]",15.0,USD,"['Washer', 'Lock on bedroom door', 'Security cameras on property', 'En zonas comunes', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'In a common space', 'Kitchen', 'Space where guests can cook their own meals', 'Outdoor dining are"
683956164526587837,https://www.airbnb.com/rooms/683956164526587837,casa particular in Barracas · ?4.33 · 1 bedroom · 1 bed · 5 shared baths,102597654,Matias,11/5/2016,"Buenos Aires, Argentina",within an hour,100%,t,Barracas,-34.63922,-58.37231,Private room in casa particular,1,5 shared baths,1.0,1,1125,9,8/16/2022,7/15/2023,4.33,"[-58.37231, -34.63922]",10.0,USD,"['Washer', 'Lock on bedroom door', 'Security cameras on property', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'In a common space', 'Kitchen', 'Space where guests can cook their own meals', 'Smoking allowed']"
683959525608889538,https://www.airbnb.com/rooms/683959525608889538,Condo in AAB · ?4.79 · 2 bedrooms · 3 beds · 1 bath,484323,Marcelo Oscar,4/4/2011,"Lanús Este, Argentina",within an hour,100%,t,Barracas,-34.62939,-58.37635,Entire condo,4,1 bath,3.0,3,365,42,8/11/2022,12/27/2023,4.79,"[-58.37635, -34.62939]",59.0,USD,"['Courtyard view', 'Garden view', 'Park view', 'Outdoor shower', 'Washer', 'HDTV', 'Exercise equipment', 'Pool table', 'Movie theater', 'Childrenâ??s books and toys', 'Outdoor playground', 'An outdoor area equipped with play structures for children', 'AC"
684015081088424229,https://www.airbnb.com/rooms/684015081088424229,Rental unit in Palermo · 1 bedroom · 1 bed · 1 bath,159653185,Eli,11/21/2017,"Brasília, Brazil",,,f,Palermo,-34.5966694,-58.41893079999999,Entire rental unit,4,1 bath,1.0,7,365,0,,,,"[-58.41893079999999, -34.5966694]",41.0,USD,"['TV', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Space where guests can cook their own meals', 'BBQ grill', 'Free parking on premises']"
684032557857463357,https://www.airbnb.com/rooms/684032557857463357,Rental unit in Monserrat · 9 bedrooms · 1 bed · 3 shared baths,416972212,Joaquin,8/5/2021,"Buenos Aires, Argentina",within an hour,93%,f,Monserrat,-34.61326,-58.37009,Private room in rental unit,1,3 shared baths,1.0,28,365,1,10/29/2022,10/29/2022,5.0,"[-58.37009, -34.61326]",18.0,USD,"['Cleaning products', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Iron', 'TV', 'Air conditioning', 'Heating', 'Security cameras on property', 'Entrada a la residencia', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid k"
684055444997684678,https://www.airbnb.com/rooms/684055444997684678,Rental unit in Parque Patricios · ?4.80 · 1 bedroom · 1 bed · 1 bath,199043843,Ignacio,6/30/2018,"Buenos Aires, Argentina",within an hour,100%,t,Parque Patricios,-34.62986,-58.39549,Entire rental unit,2,1 bath,1.0,2,30,14,8/16/2022,12/2/2023,4.8,"[-58.39549, -34.62986]",22.0,USD,"['Park view', 'Washer', 'Paid dryer â?? In building', 'TV', 'Air conditioning', 'Security cameras on property', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'Dishes and silverware', 'Bowls, chopsticks, plates, cups, e"
684100378812923189,https://www.airbnb.com/rooms/684100378812923189,Condo in Palermo  · ?4.80 · 2 bedrooms · 1 bath,484511875,Jorge,10/21/2022,,within a day,100%,f,Palermo,-34.5632281010774,-58.44139088911081,Entire condo,5,1 bath,,4,90,44,9/1/2022,12/25/2023,4.8,"[-58.44139088911081, -34.5632281010774]",29.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Body soap', 'Bidet', 'Outdoor shower', 'Hot water', 'Free washer ? In unit', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows and blankets"
684122654960297158,https://www.airbnb.com/rooms/684122654960297158,Rental unit in Palermo · ?5.0 · 1 bedroom · 1 bed · 1.5 baths,56252599,Alvaro,1/26/2016,"Buenos Aires, Argentina",,,t,Palermo,-34.5777,-58.43896,Entire rental unit,2,1.5 baths,1.0,3,365,7,10/2/2022,11/26/2023,5.0,"[-58.43896, -34.5777]",36.0,USD,"['Bathtub', 'Cleaning products', 'Body soap', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows and blankets', 'Clothing storage: closet', '32 HDTV with Amazon Prime"
684177878139159627,https://www.airbnb.com/rooms/684177878139159627,Home in Buenos Aires · ?5.0 · 1 bedroom · 1 bed · 1 shared bath,433291994,Pablo,11/24/2021,"Buenos Aires, Argentina",within an hour,100%,t,San Telmo,-34.6229982,-58.3694841,Private room in home,1,1 shared bath,1.0,7,365,7,9/2/2022,10/15/2023,5.0,"[-58.3694841, -34.6229982]",19.0,USD,"['Garden view', 'Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Bidet', 'Hot water', 'Free washer ? In unit', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows and "
684179407225196475,https://www.airbnb.com/rooms/684179407225196475,Condo in Recoleta · 1 bedroom · 1 bed · 1 bath,7786587,Maxim,7/28/2013,"Buenos Aires, Argentina",within a few hours,95%,f,Recoleta,-34.5989012,-58.3957338,Entire condo,2,1 bath,1.0,7,1125,2,9/14/2022,11/24/2022,5.0,"[-58.3957338, -34.5989012]",39.0,USD,"['TV', 'Air conditioning', 'Wifi', 'Kitchen', 'Space where guests can cook their own meals']"
684203557449861837,https://www.airbnb.com/rooms/684203557449861837,Loft in Palermo · ?4.29 · 1 bedroom · 1 bed · 1 shared bath,132652109,Juan,5/30/2017,"Pilar, Argentina",,,f,Palermo,-34.59472,-58.41727,Private room in loft,2,1 shared bath,1.0,1,365,7,8/8/2022,9/14/2022,4.29,"[-58.41727, -34.59472]",10.0,USD,"['TV', 'Air conditioning', 'Wifi', 'Dedicated workspace', 'In a room with a door', 'Kitchen', 'Space where guests can cook their own meals']"
684210930044311213,https://www.airbnb.com/rooms/684210930044311213,Rental unit in Palermo · ?4.75 · 1 bedroom · 2 beds · 1.5 baths,430955350,Sofia,11/8/2021,"Buenos Aires, Argentina",within an hour,100%,f,Palermo,-34.58884,-58.41747,Entire rental unit,4,1.5 baths,2.0,1,365,59,8/8/2022,11/30/2023,4.75,"[-58.41747, -34.58884]",54.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Drying rack "
684212066957009199,https://www.airbnb.com/rooms/684212066957009199,Rental unit in Palermo · ?4.95 · Studio · 1 bed · 1 bath,33329784,Gonzalo,5/14/2015,"Buenos Aires, Argentina",within an hour,100%,t,Palermo,-34.5742216,-58.4389837,Entire rental unit,2,1 bath,1.0,2,1125,42,8/15/2022,12/13/2023,4.95,"[-58.4389837, -34.5742216]",36.0,USD,"['Bathtub', 'Cleaning products', 'Body soap', 'Bidet', 'Hot water', 'Paid washer â?? In building', 'Paid dryer â?? In building', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Room-darkening shades', 'Clothing stora"
684224613469402437,https://www.airbnb.com/rooms/684224613469402437,Condo in Monserrat · ?4.90 · 1 bedroom · 2 beds · 1 bath,4843078,Paula,1/25/2013,"Buenos Aires, Argentina",within an hour,100%,f,Monserrat,-34.61064,-58.37539,Entire condo,4,1 bath,2.0,3,90,30,8/28/2022,11/27/2023,4.9,"[-58.37539, -34.61064]",32.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Body soap', 'Bidet', 'Hot water', 'Washer', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Cotton linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron"
684285132585877675,https://www.airbnb.com/rooms/684285132585877675,Rental unit in Monserrat · ?4.53 · 1 bedroom · 1 bed · 1 bath,200683219,Adam,7/7/2018,"Buenos Aires, Argentina",,,f,Monserrat,-34.61514,-58.38282,Entire rental unit,2,1 bath,1.0,2,30,17,8/11/2022,12/9/2023,4.53,"[-58.38282, -34.61514]",26.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Bidet', 'Hot water', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Bed linens', 'Ethernet connection', 'TV', 'Air conditioning', 'Heating - split type ductless syste"
684301851417730140,https://www.airbnb.com/rooms/684301851417730140,casa particular in Barracas · ?4.0 · 1 bedroom · 1 bed · 5 shared baths,102597654,Matias,11/5/2016,"Buenos Aires, Argentina",within an hour,100%,t,Barracas,-34.64144,-58.37441,Private room in casa particular,1,5 shared baths,1.0,1,1125,3,8/27/2023,12/1/2023,4.0,"[-58.37441, -34.64144]",15.0,USD,"['Washer', 'Lock on bedroom door', 'Security cameras on property', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'In a common space', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'Dishes and silverware'"
684480338856187091,https://www.airbnb.com/rooms/684480338856187091,Condo in Buenos Aires · ?4.97 · 1 bedroom · 2 beds · 1 bath,36567091,Verónica,6/23/2015,"Zarate, Argentina",within an hour,100%,t,Palermo,-34.57865982715653,-58.43074665650457,Entire condo,4,1 bath,2.0,2,30,32,1/24/2023,12/15/2023,4.97,"[-58.43074665650457, -34.57865982715653]",45.0,USD,"['Bathtub', 'Hair dryer', 'Cleaning products', 'DOVE body soap', 'Bidet', 'Hot water', 'Free washer ? In unit', 'Essentials', 'Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Silk linens', 'Extra pillows and blankets', 'Room-darken"
